index,ODDO1,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00
23954,3414.6357734000003,7527824,7358224,7323104,7482144,7571840,7374912,7377440,7391088,7352240,7443776,7343104,7335728,7498576,7471776,7477680,7425344,7369056,7560912,7521840,7373824,7354320,7504304,7371488,7363728
23955,3415.2544603999995,7527824,7358224,7323104,7482144,7571840,7374912,7377440,7391088,7352240,7443776,7343104,7335728,7498576,7471776,7477680,7425344,7369056,7560912,7521840,7373824,7354320,7504304,7371488,7363728
23956,3415.8731473999997,7527824,7358224,7323104,7482144,7571840,7374912,7377440,7391088,7352240,7443776,7343104,7335728,7498576,7471776,7477680,7425344,7369056,7560912,7521840,7373824,7354320,7504304,7371488,7363728
23957,3416.4918344,7527824,7358224,7323104,7482144,7571840,7374912,7377440,7391088,7352240,7443776,7343104,7335728,7498576,7471776,7477680,7425344,7369056,7560912,7521840,7373824,7354320,7504304,7371488,7363648
23958,3417.1105214,7527824,7358224,7323104,7482144,7571840,7374960,7377440,7391088,7352240,7443776,7343104,7335728,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504304,7371488,7363648
23959,3417.7292084,7527824,7358224,7323104,7482144,7571840,7374960,7377440,7391088,7352240,7443776,7343104,7335728,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23960,3418.3478944,7527824,7358224,7323104,7482144,7571840,7374960,7377440,7391088,7352240,7443776,7343104,7335728,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23961,3418.9665814,7527824,7358224,7323104,7482144,7571840,7374960,7377440,7391088,7352240,7443776,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23962,3419.5852684,7527824,7358224,7323104,7482144,7571840,7374960,7377440,7391088,7352240,7443776,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23963,3420.2039554000003,7527824,7358016,7323104,7482144,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23964,3420.8226424000004,7527824,7358016,7323104,7482144,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23965,3421.4413293999996,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23966,3422.0600163999998,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23967,3422.6787034,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23968,3423.2973893999997,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23969,3423.9160764,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23970,3424.5347634,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23971,3425.1534504,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23972,3425.7721374000002,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23973,3426.3908244000004,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23974,3427.0095113999996,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23975,3427.6281974000003,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23976,3428.2468843999995,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23977,3428.8655713999997,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23978,3429.4842584,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23979,3430.1029454,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23980,3430.7216324,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23981,3431.3403194,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477680,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23982,3431.9590064000004,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352240,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369056,7561024,7521840,7373824,7354320,7504272,7371488,7363648
23983,3432.5776924,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352352,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369056,7561024,7521840,7373824,7354336,7504272,7371488,7363648
23984,3433.1963794000003,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352352,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369056,7561024,7521840,7373824,7354336,7504272,7371488,7363648
23985,3433.8150663999995,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352352,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369056,7561024,7521840,7373824,7354336,7504272,7371488,7363648
23986,3434.4337533999997,7527824,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352352,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369056,7561024,7521840,7373824,7354336,7504272,7371488,7363648
23987,3435.0524404,7527744,7358016,7323104,7482064,7571840,7374960,7377440,7391088,7352352,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369056,7561024,7521840,7373824,7354336,7504272,7371488,7363648
23988,3435.6711274,7527744,7358016,7323104,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371488,7363648
23989,3436.2898144,7527744,7358016,7323104,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343104,7335680,7498576,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371488,7363648
23990,3436.9085004,7527744,7358016,7323104,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343104,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371488,7363648
23991,3437.5271874,7527744,7358016,7323104,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343104,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371488,7363648
23992,3438.1458744,7527744,7358016,7323104,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343104,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
23993,3438.7645614000003,7527744,7358016,7322960,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
23994,3439.3832484000004,7527744,7358016,7322960,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
23995,3440.0019353999996,7527744,7358016,7322960,7482064,7571840,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
23996,3440.6206224,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
23997,3441.2393094,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
23998,3441.8579953999997,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
23999,3442.4766824,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24000,3443.0953694,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24001,3443.7140564,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24002,3444.3327434000003,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24003,3444.9514304000004,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24004,3445.5701173999996,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24005,3446.1888043999998,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24006,3446.8074903999996,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24007,3447.4261773999997,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24008,3448.0448644,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24009,3448.6635514,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24010,3449.2760514,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373824,7354336,7504272,7371440,7363648
24011,3449.8885514000003,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391088,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373904,7354336,7504272,7371440,7363648
24012,3450.5010513999996,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373904,7354336,7504272,7371440,7363648
24013,3451.1135514,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471776,7477664,7425392,7369072,7561024,7521920,7373904,7354336,7504272,7371440,7363648
24014,3451.7260514,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425392,7369072,7561024,7521920,7373904,7354336,7504272,7371440,7363648
24015,3452.3385514,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425392,7369072,7561024,7521920,7373904,7354336,7504272,7371440,7363648
24016,3452.9510514000003,7527744,7358016,7322960,7482064,7571856,7374960,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425392,7369072,7561104,7521920,7373904,7354336,7504272,7371440,7363648
24017,3453.5635513999996,7527744,7358016,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425392,7369072,7561104,7521920,7373904,7354336,7504272,7371440,7363600
24018,3454.1760514,7527744,7358016,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425392,7369072,7561104,7521920,7373904,7354336,7504272,7371440,7363600
24019,3454.7885514,7527744,7358016,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425392,7369072,7561104,7521920,7373904,7354336,7504272,7371440,7363600
24020,3455.4010514,7527744,7358016,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504272,7371440,7363600
24021,3456.0135514000003,7527744,7358016,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443840,7343008,7335680,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24022,3456.6260513999996,7527744,7358016,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24023,3457.2385514,7527744,7357936,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24024,3457.8510514,7527744,7357936,7322960,7482064,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24025,3458.4635514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24026,3459.0760514000003,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24027,3459.6885513999996,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24028,3460.3010514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24029,3460.9135514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24030,3461.5260514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24031,3462.1385514000003,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24032,3462.7510513999996,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24033,3463.3635514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24034,3463.9760514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24035,3464.5885514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24036,3465.2010514000003,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24037,3465.8135513999996,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24038,3466.4260514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24039,3467.0385514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24040,3467.6510514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24041,3468.2635514000003,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352352,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24042,3468.8760513999996,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24043,3469.4885514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477664,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24044,3470.1010514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24045,3470.7135514,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521920,7373904,7354336,7504288,7371440,7363600
24046,3471.3260514000003,7527744,7357936,7322960,7482048,7571856,7375008,7377472,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371440,7363600
24047,3471.9385513999996,7527712,7357936,7322960,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371440,7363600
24048,3472.5510514,7527712,7357936,7322960,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371440,7363600
24049,3473.1635514,7527712,7357936,7322960,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371440,7363600
24050,3473.7760514,7527712,7357936,7322960,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371440,7363600
24051,3474.3885514000003,7527712,7357936,7322960,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7343008,7335216,7498448,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24052,3475.0010513999996,7527712,7357936,7322960,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24053,3475.6135514,7527712,7357936,7322896,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24054,3476.2260514,7527712,7357936,7322896,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24055,3476.8385514,7527712,7357936,7322896,7482048,7571856,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24056,3477.4510514000003,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24057,3478.0635513999996,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24058,3478.6760514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24059,3479.2885514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24060,3479.9010514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24061,3480.5135514000003,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24062,3481.1260513999996,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24063,3481.7385514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24064,3482.3510514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24065,3482.9635514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24066,3483.5760514000003,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24067,3484.1885513999996,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24068,3484.8010514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24069,3485.4135514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24070,3486.0260514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24071,3486.6385514000003,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471664,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24072,3487.2510513999996,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24073,3487.8635514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391136,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425424,7369072,7561104,7521984,7373904,7354336,7504288,7371392,7363600
24074,3488.4760514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391168,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425424,7369072,7561104,7521984,7373952,7354336,7504288,7371392,7363600
24075,3489.0885514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391168,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425424,7369072,7561104,7521984,7373952,7354336,7504288,7371392,7363600
24076,3489.7010514000003,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391168,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425424,7369072,7561104,7521984,7373952,7354336,7504288,7371392,7363536
24077,3490.3135513999996,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391168,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425424,7369072,7561104,7521984,7373952,7354336,7504288,7371392,7363536
24078,3490.9260514,7527712,7357936,7322896,7482048,7571872,7375008,7377504,7391168,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425472,7369072,7561200,7521984,7373952,7354336,7504288,7371392,7363536
24079,3491.5385514,7527712,7357936,7322896,7482048,7571872,7375040,7377504,7391168,7352448,7443872,7342912,7335216,7498432,7471648,7477616,7425472,7369072,7561200,7521984,7373952,7354336,7504288,7371392,7363536
24080,3492.1510514,7527712,7357936,7322896,7482048,7571872,7375040,7377504,7391168,7352448,7443984,7342912,7335216,7498432,7471648,7477616,7425472,7369072,7561200,7521984,7373952,7354336,7504272,7371392,7363536
24081,3492.7635514000003,7527712,7357936,7322896,7482048,7571872,7375040,7377504,7391168,7352448,7443984,7342912,7335232,7498432,7471648,7477616,7425472,7369072,7561200,7521984,7373952,7354336,7504272,7371392,7363536
24082,3493.3760513999996,7527712,7357840,7322896,7482048,7571872,7375040,7377504,7391168,7352448,7443984,7342912,7335232,7498432,7471648,7477616,7425472,7369072,7561200,7521984,7373952,7354336,7504272,7371392,7363536
